frame_no,user_position,user_orientation,camera_hit_obj,camera_hit_point,camera_hit_dist,controller_hit_obj,controller_hit_point,controller_hit_distance
6170,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6180,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6190,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6200,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6210,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6220,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6230,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6240,"(46.21,2.06,-9.03)","(-0.08,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6250,"(48.79,2.06,-9.86)","(-0.07,0.00,-1.00)",Wall South,"(45.96,2.06,-12.25)",3.23,Teleport Target 2,"(46.01,1.89,-10.02)",0.61
6260,"(49.15,3.31,-9.87)","(0.01,0.00,-1.00)",Wall South,"(49.13,3.31,-12.25)",2.38,Wall South,"(49.01,2.66,-12.25)",2.06
6270,"(49.55,3.31,-9.85)","(0.10,0.00,-1.00)",Wall South,"(49.73,3.31,-12.25)",2.41,Wall South,"(49.61,2.66,-12.25)",2.08
6280,"(49.95,3.31,-9.79)","(0.18,0.00,-0.98)",Wall South,"(50.34,3.31,-12.25)",2.49,Wall South,"(50.22,2.63,-12.25)",2.16
6290,"(50.34,3.31,-9.70)","(0.26,0.00,-0.96)",Wall South,"(50.97,3.31,-12.25)",2.63,Wall South,"(50.85,2.59,-12.25)",2.29
6300,"(50.72,3.31,-9.58)","(0.34,0.00,-0.94)",Wall South,"(51.62,3.31,-12.25)",2.82,Wall South,"(51.51,2.52,-12.25)",2.49
6310,"(51.09,3.31,-9.42)","(0.42,0.00,-0.91)",Wall South,"(52.32,3.31,-12.25)",3.08,Wall South,"(52.20,2.44,-12.25)",2.76
6320,"(51.46,3.31,-9.23)","(0.50,0.00,-0.87)",Wall South,"(53.07,3.31,-12.25)",3.42,Wall South,"(52.95,2.32,-12.25)",3.11
6330,"(51.80,3.31,-9.01)","(0.57,0.00,-0.82)",Wall South,"(53.94,3.31,-12.25)",3.88,Wall South,"(53.82,2.17,-12.25)",3.58
6340,"(52.11,3.31,-8.77)","(0.64,0.00,-0.77)",Wall South,"(54.88,3.31,-12.25)",4.44,Wall South,"(54.74,1.98,-12.25)",4.16
6350,"(52.43,3.31,-8.49)","(0.70,0.00,-0.71)",Wall South,"(55.89,3.31,-12.25)",5.11,Wall South,"(55.75,1.75,-12.25)",4.86
6360,"(52.70,3.31,-8.20)","(0.76,0.00,-0.65)",Wall South,"(57.13,3.31,-12.25)",6.00,Wall South,"(56.99,1.44,-12.25)",5.79
6370,"(52.94,3.31,-7.88)","(0.81,0.00,-0.59)",Game Win Trigger 2,"(57.89,3.31,-11.69)",6.24,Wall South,"(58.48,1.04,-12.25)",7.01
6380,"(53.16,3.31,-7.55)","(0.86,0.00,-0.52)",Game Win Trigger 2,"(59.62,3.31,-11.69)",7.67,Cube,"(54.67,2.83,-8.72)",1.56
6390,"(53.35,3.31,-7.20)","(0.90,0.00,-0.44)",Game Win Trigger 2,"(61.89,3.31,-11.69)",9.65,Cube,"(54.67,2.94,-8.10)",1.22
6400,"(53.51,3.31,-6.83)","(0.93,0.00,-0.37)",Game Win Trigger 2,"(65.05,3.31,-11.69)",12.52,Cube,"(55.49,2.72,-7.86)",1.89
6410,"(53.64,3.31,-6.45)","(0.96,0.00,-0.29)",Wall East,"(66.89,3.31,-10.76)",13.93,Ground,"(63.17,0.00,-9.65)",10.19
6420,"(53.74,3.31,-6.06)","(0.98,0.00,-0.21)",Wall East,"(66.89,3.31,-9.15)",13.50,Ground,"(63.51,0.00,-8.46)",10.19
6430,"(53.81,3.31,-5.65)","(0.99,0.00,-0.12)",Wall East,"(66.89,3.31,-7.53)",13.21,Ground,"(63.75,0.00,-7.17)",10.19
6440,"(53.82,3.31,-5.53)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",13.13,Ground,"(63.82,0.00,-6.56)",10.19
6450,"(53.82,3.31,-5.53)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",13.13,Ground,"(63.82,0.00,-6.56)",10.19
6460,"(53.74,3.31,-5.52)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",13.13,Ground,"(63.82,0.00,-6.56)",10.19
6470,"(53.34,3.31,-5.48)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",13.53,Ground,"(63.42,0.00,-6.52)",10.19
6480,"(52.94,3.31,-5.45)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",13.93,Ground,"(63.02,0.00,-6.48)",10.19
6490,"(52.55,3.31,-5.41)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",14.33,Ground,"(62.62,0.00,-6.44)",10.19
6500,"(52.15,3.31,-5.37)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",14.73,Ground,"(62.23,0.00,-6.41)",10.19
6510,"(51.75,3.31,-5.33)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",15.13,Ground,"(61.83,0.00,-6.37)",10.19
6520,"(51.35,3.31,-5.30)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",15.53,Ground,"(61.43,0.00,-6.33)",10.19
6530,"(50.93,3.31,-5.26)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",15.91,Ground,"(61.05,0.00,-6.29)",10.19
6540,"(50.53,3.31,-5.22)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",16.31,Ground,"(60.65,0.00,-6.26)",10.19
6550,"(50.14,3.31,-5.18)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",16.71,Ground,"(60.26,0.00,-6.22)",10.19
6560,"(49.74,3.31,-5.14)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",17.11,Ground,"(59.86,0.00,-6.18)",10.19
6570,"(49.34,3.31,-5.10)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",17.51,Ground,"(59.46,0.00,-6.14)",10.19
6580,"(48.94,3.31,-5.07)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",17.91,Ground,"(59.06,0.00,-6.10)",10.19
6590,"(48.54,3.31,-5.03)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",18.31,Ground,"(58.66,0.00,-6.07)",10.19
6600,"(48.15,3.31,-4.99)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",18.71,Ground,"(58.26,0.00,-6.03)",10.19
6610,"(47.75,3.31,-4.95)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.11,Ground,"(57.87,0.00,-5.99)",10.19
6620,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.56,0.00,-5.96)",10.20
6630,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.60,0.00,-5.95)",10.24
6640,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.64,0.00,-5.95)",10.28
6650,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.64,0.00,-5.95)",10.28
6660,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.64,0.00,-5.94)",10.29
6670,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.64,0.00,-5.93)",10.28
6680,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.63,0.00,-5.93)",10.27
6690,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.63,0.00,-5.93)",10.27
6700,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.52,0.00,-5.94)",10.17
6710,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(56.74,0.00,-6.23)",9.47
6720,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(55.88,0.00,-6.61)",8.74
6730,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(55.33,0.00,-7.00)",8.32
6740,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(56.38,0.00,-7.49)",9.38
6750,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(57.87,0.00,-8.23)",10.93
6760,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(59.11,0.00,-8.90)",12.26
6770,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(61.51,0.00,-10.27)",14.89
6780,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Ground,"(62.85,0.00,-11.08)",16.41
6790,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Door Lighting Bottom,"(64.78,0.00,-12.24)",18.59
6800,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Door,"(64.46,0.57,-12.37)",18.26
6810,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.45,-8.07)",7.41
6820,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.60,-8.07)",7.39
6830,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6840,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6850,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6860,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6870,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6880,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6890,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6900,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6910,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6920,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6930,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6940,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6950,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6960,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6970,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6980,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
6990,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7000,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7010,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7020,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7030,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7040,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7050,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7060,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7070,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7080,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7090,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7100,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7110,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7120,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7130,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7140,"(47.55,3.31,-4.93)","(1.00,0.00,-0.09)",Wall East,"(66.89,3.31,-6.77)",19.43,Cube,"(54.67,2.68,-8.07)",7.38
7150,"(47.56,3.31,-4.69)","(1.00,0.00,-0.04)",Wall East,"(66.89,3.31,-5.76)",19.35,Cube,"(55.52,2.61,-7.86)",8.15
7160,"(47.56,3.31,-4.27)","(1.00,0.00,0.04)",Wall East,"(66.89,3.31,-3.84)",19.33,Wall East,"(66.89,1.51,-10.30)",19.87
7170,"(47.53,3.31,-3.88)","(0.99,0.00,0.13)",Wall East,"(66.89,3.31,-1.81)",19.47,Wall East,"(66.89,1.55,-8.17)",19.46
7180,"(47.46,3.31,-3.48)","(0.98,0.00,0.21)",Wall East,"(66.89,3.31,0.26)",19.79,Wall East,"(66.89,1.57,-6.11)",19.23
7190,"(47.36,3.31,-3.10)","(0.96,0.00,0.29)",Cube Pillar 4,"(53.38,3.31,-1.46)",6.24,Wall East,"(66.89,1.57,-4.09)",19.18
7200,"(47.22,3.31,-2.72)","(0.93,0.00,0.37)",Puzzle Cube 1,"(53.52,3.31,-0.42)",6.70,Wall East,"(66.89,1.56,-2.07)",19.30
7210,"(47.06,3.31,-2.35)","(0.90,0.00,0.45)",Cube Pillar 3,"(53.43,3.31,0.60)",7.02,Cube Bottom,"(54.72,2.69,-1.46)",7.29
7220,"(46.86,3.31,-2.00)","(0.85,0.00,0.52)",Wall East,"(66.89,3.31,9.61)",23.15,Cube Bottom,"(53.37,2.79,-0.69)",6.21
7230,"(46.64,3.31,-1.67)","(0.81,0.00,0.59)",Wall North,"(66.58,3.31,12.25)",24.31,Cube Bottom,"(53.37,2.75,0.28)",6.58
7240,"(46.39,3.31,-1.36)","(0.76,0.00,0.65)",Wall North,"(62.78,3.31,12.25)",21.30,Wall East,"(66.89,1.35,6.54)",21.61
7250,"(46.12,3.31,-1.07)","(0.70,0.00,0.72)",Wall North,"(59.69,3.31,12.25)",19.01,Wall East,"(66.89,1.24,9.01)",22.73
7260,"(45.81,3.31,-0.80)","(0.63,0.00,0.77)",Wall North,"(57.07,3.31,12.25)",17.23,Wall East,"(66.89,1.11,11.70)",24.15
7270,"(45.49,3.31,-0.56)","(0.57,0.00,0.82)",Wall North,"(54.70,3.31,12.25)",15.77,Wall North,"(63.29,1.35,12.25)",21.56
7280,"(45.15,3.31,-0.34)","(0.50,0.00,0.87)",Wall North,"(52.70,3.31,12.25)",14.68,Wall North,"(59.88,1.59,12.25)",19.01
7290,"(44.79,3.31,-0.16)","(0.42,0.00,0.91)",Wall North,"(50.89,3.31,12.25)",13.83,Wall North,"(57.07,1.77,12.25)",17.08
7300,"(44.42,3.31,-0.01)","(0.34,0.00,0.94)",Wall North,"(49.22,3.31,12.25)",13.17,Wall North,"(54.66,1.91,12.25)",15.59
7310,"(44.04,3.31,0.11)","(0.26,0.00,0.96)",Wall North,"(47.66,3.31,12.25)",12.67,Wall North,"(52.57,2.02,12.25)",14.44
7320,"(43.92,3.31,0.14)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",12.47,Wall North,"(51.60,2.06,12.25)",13.97
7330,"(43.92,3.31,0.14)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",12.47,Wall North,"(51.60,2.06,12.25)",13.97
7340,"(43.85,3.31,-0.13)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",12.67,Wall North,"(51.68,2.04,12.25)",14.20
7350,"(43.76,3.31,-0.52)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",13.07,Wall North,"(51.83,2.00,12.25)",14.67
7360,"(43.66,3.31,-0.91)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",13.47,Wall North,"(51.98,1.95,12.25)",15.13
7370,"(43.56,3.31,-1.32)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",13.87,Wall North,"(52.14,1.91,12.25)",15.59
7380,"(43.46,3.31,-1.73)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",14.35,Wall North,"(52.32,1.86,12.25)",16.15
7390,"(43.37,3.31,-2.11)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",14.75,Wall North,"(52.47,1.81,12.25)",16.61
7400,"(43.27,3.31,-2.50)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",15.15,Wall North,"(52.63,1.77,12.25)",17.07
7410,"(43.18,3.31,-2.89)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",15.55,Wall North,"(52.78,1.73,12.25)",17.54
7420,"(43.08,3.31,-3.28)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",15.95,Wall North,"(52.93,1.68,12.25)",18.00
7430,"(42.98,3.31,-3.67)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",16.35,Wall North,"(53.09,1.64,12.25)",18.46
7440,"(42.89,3.31,-4.06)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",16.75,Cube,"(45.35,2.97,-0.07)",4.23
7450,"(42.79,3.31,-4.44)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",17.15,Cube,"(45.35,2.96,-0.31)",4.41
7460,"(42.70,3.31,-4.83)","(0.24,0.00,0.97)",Wall North,"(46.90,3.31,12.25)",17.55,Cube,"(45.35,2.94,-0.55)",4.59
7470,"(42.70,3.31,-5.24)","(0.24,0.00,0.97)",Wall North,"(47.00,3.31,12.25)",17.97,Cube,"(45.39,2.93,-0.89)",4.66
7480,"(42.70,3.31,-5.63)","(0.24,0.00,0.97)",Wall North,"(47.10,3.31,12.25)",18.37,Cube,"(45.64,2.89,-0.89)",5.13
7490,"(42.70,3.31,-6.02)","(0.24,0.00,0.97)",Wall North,"(47.19,3.31,12.25)",18.77,Cube,"(45.88,2.85,-0.89)",5.59
7500,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7510,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7520,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7530,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7540,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7550,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7560,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7570,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7580,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7590,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7600,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7610,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7620,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7630,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7640,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7650,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7660,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7670,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7680,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7690,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7700,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7710,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7720,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7730,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7740,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7750,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7760,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7770,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7780,"(42.70,3.31,-6.06)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.85,Cube,"(45.93,2.84,-0.89)",5.68
7790,"(42.80,3.31,-5.67)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.57,Cube,"(45.83,2.87,-0.89)",5.36
7800,"(42.90,3.31,-5.28)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",18.17,Cube,"(45.67,2.91,-0.89)",4.89
7810,"(42.99,3.31,-4.89)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",17.77,Cube,"(45.52,2.95,-0.89)",4.43
7820,"(43.09,3.31,-4.50)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",17.37,Cube,"(45.37,3.00,-0.89)",3.97
7830,"(43.18,3.31,-4.11)","(0.24,0.00,0.97)",Wall North,"(47.21,3.31,12.25)",16.97,Cube,"(45.35,3.02,-0.68)",3.76
